source language,target language,translation engine is,preferred engine
pt,kn,Yandex,false
pt,ko,Yandex,false
pt,ky,Yandex,false
pt,la,Yandex,false
pt,lb,Yandex,false
pt,lo,Yandex,false
pt,lt,Yandex,false
pt,lv,Yandex,false
pt,mi,Yandex,false
pt,mg,Yandex,false
pt,mhr,Yandex,false
pt,ml,Yandex,false
pt,mk,Yandex,false
pt,mn,Yandex,false
pt,mrj,Yandex,false
pt,mr,Yandex,false
pt,ms,Yandex,false
pt,mt,Yandex,false
pt,my,Yandex,false
pt,nb,Yandex,false
pt,ne,Yandex,false
pt,nl,Yandex,false
pt,pa,Yandex,false
pt,pap,Yandex,false
pt,pl,Yandex,false
pt,ro,Yandex,false
pt,ru,Yandex,false
pt,sah,Yandex,false
pt,sh,Yandex,false
pt,si,Yandex,false
pt,simple,Yandex,false
pt,sk,Yandex,false
pt,sl,Yandex,false
pt,sq,Yandex,false
pt,sr,Yandex,false
pt,su,Yandex,false
pt,sv,Yandex,false
pt,sw,Yandex,false
pt,ta,Yandex,false
pt,te,Yandex,false
pt,tg,Yandex,false
pt,th,Yandex,false
pt,tl,Yandex,false
pt,tr,Yandex,false
pt,tt,Yandex,false
pt,udm,Yandex,false
pt,uk,Yandex,false
pt,ur,Yandex,false
pt,uz,Yandex,false
pt,vi,Yandex,false
pt,wuu,Yandex,false
pt,xh,Yandex,false
pt,yi,Yandex,false
pt,zh,Yandex,false
ro,af,Yandex,false
ro,am,Yandex,false
ro,ar,Yandex,false
ro,az,Yandex,false
ro,ba,Yandex,false
ro,be,Yandex,false
ro,be-tarask,Yandex,false
ro,bn,Yandex,false
ro,bg,Yandex,false
ro,bs,Yandex,false
ro,ca,Yandex,false
ro,ceb,Yandex,false
ro,cs,Yandex,false
ro,cv,Yandex,false
ro,cy,Yandex,false
ro,da,Yandex,false
ro,de,Yandex,false
ro,el,Yandex,false
ro,en,Yandex,false
ro,eo,Yandex,false
ro,es,Yandex,false
ro,et,Yandex,false
ro,eu,Yandex,false
ro,fa,Yandex,false
ro,fi,Yandex,false
ro,fr,Yandex,false
ro,ga,Yandex,false
ro,gd,Yandex,false
ro,gl,Yandex,false
ro,gu,Yandex,false
ro,he,Yandex,false
ro,hi,Yandex,false
ro,hr,Yandex,false
ro,ht,Yandex,false
ro,hu,Yandex,false
ro,hy,Yandex,false
ro,id,Yandex,false
ro,is,Yandex,false
ro,it,Yandex,false
ro,ja,Yandex,false
ro,jv,Yandex,false
ro,ka,Yandex,false
ro,kk,Yandex,false
ro,km,Yandex,false
ro,kn,Yandex,false
ro,ko,Yandex,false
ro,ky,Yandex,false
ro,la,Yandex,false
ro,lb,Yandex,false
ro,lo,Yandex,false
ro,lt,Yandex,false
ro,lv,Yandex,false
ro,mi,Yandex,false
ro,mg,Yandex,false
ro,mhr,Yandex,false
ro,ml,Yandex,false
ro,mk,Yandex,false
ro,mn,Yandex,false
ro,mrj,Yandex,false
ro,mr,Yandex,false
ro,ms,Yandex,false
ro,mt,Yandex,false
ro,my,Yandex,false
ro,nb,Yandex,false
ro,ne,Yandex,false
ro,nl,Yandex,false
ro,pa,Yandex,false
ro,pap,Yandex,false
ro,pl,Yandex,false
ro,pt,Yandex,false
ro,ru,Yandex,false
ro,sah,Yandex,false
ro,sh,Yandex,false
ro,si,Yandex,false
ro,simple,Yandex,false
ro,sk,Yandex,false
ro,sl,Yandex,false
ro,sq,Yandex,false
ro,sr,Yandex,false
ro,su,Yandex,false
ro,sv,Yandex,false
ro,sw,Yandex,false
ro,ta,Yandex,false
ro,te,Yandex,false
ro,tg,Yandex,false
ro,th,Yandex,false
ro,tl,Yandex,false
ro,tr,Yandex,false
ro,tt,Yandex,false
ro,udm,Yandex,false
ro,uk,Yandex,false
ro,ur,Yandex,false
ro,uz,Yandex,false
ro,vi,Yandex,false
ro,wuu,Yandex,false
ro,xh,Yandex,false
ro,yi,Yandex,false
ro,zh,Yandex,false
ru,af,Yandex,false
ru,am,Yandex,false
ru,ar,Yandex,false
ru,az,Yandex,false
ru,ba,Yandex,true
ru,be,Yandex,true
ru,be-tarask,Yandex,false
ru,bn,Yandex,false
ru,bg,Yandex,false
ru,bs,Yandex,false
ru,ca,Yandex,false
ru,ceb,Yandex,false
ru,cs,Yandex,false
ru,cv,Yandex,false
ru,cy,Yandex,false
ru,da,Yandex,false
ru,de,Yandex,false
ru,el,Yandex,false
ru,en,Yandex,false
ru,eo,Yandex,false
ru,es,Yandex,false
ru,et,Yandex,false
ru,eu,Yandex,false
ru,fa,Yandex,false
ru,fi,Yandex,false
ru,fr,Yandex,false
ru,ga,Yandex,false
ru,gd,Yandex,false
ru,gl,Yandex,false
ru,gu,Yandex,false
ru,he,Yandex,false
ru,hi,Yandex,false
ru,hr,Yandex,false
ru,ht,Yandex,false
ru,hu,Yandex,false
ru,hy,Yandex,false
ru,id,Yandex,false
ru,is,Yandex,false
ru,it,Yandex,false
ru,ja,Yandex,false
ru,jv,Yandex,false
ru,ka,Yandex,false
ru,kk,Yandex,false
ru,km,Yandex,false
ru,kn,Yandex,false
ru,ko,Yandex,false
ru,ky,Yandex,false
ru,la,Yandex,false
ru,lb,Yandex,false
ru,lo,Yandex,false
ru,lt,Yandex,false
ru,lv,Yandex,false
ru,mi,Yandex,false
ru,mg,Yandex,false
ru,mhr,Yandex,false
ru,ml,Yandex,false
ru,mk,Yandex,false
ru,mn,Yandex,false
ru,mrj,Yandex,false
ru,mr,Yandex,false
ru,ms,Yandex,false
ru,mt,Yandex,false
ru,my,Yandex,false
ru,nb,Yandex,false
ru,ne,Yandex,false
ru,nl,Yandex,false
ru,pa,Yandex,false
ru,pap,Yandex,false
ru,pl,Yandex,false
ru,pt,Yandex,false
ru,ro,Yandex,false
ru,sah,Yandex,false
ru,sh,Yandex,false
ru,si,Yandex,false
ru,simple,Yandex,false
ru,sk,Yandex,false
ru,sl,Yandex,false
ru,sq,Yandex,false
ru,sr,Yandex,false
ru,su,Yandex,false
ru,sv,Yandex,false
ru,sw,Yandex,false
ru,ta,Yandex,false
ru,te,Yandex,false
ru,tg,Yandex,false
ru,th,Yandex,false
ru,tl,Yandex,false
ru,tr,Yandex,false
ru,tt,Yandex,false
ru,udm,Yandex,false
ru,uk,Yandex,false
ru,ur,Yandex,false
ru,uz,Yandex,false
ru,vi,Yandex,false
ru,wuu,Yandex,false
ru,xh,Yandex,false
ru,yi,Yandex,false
ru,zh,Yandex,false
sah,af,Yandex,false
sah,am,Yandex,false
sah,ar,Yandex,false
sah,az,Yandex,false
sah,ba,Yandex,false
sah,be,Yandex,false
sah,be-tarask,Yandex,false
sah,bn,Yandex,false
sah,bg,Yandex,false
sah,bs,Yandex,false
sah,ca,Yandex,false
sah,ceb,Yandex,false
sah,cs,Yandex,false
sah,cv,Yandex,false
sah,cy,Yandex,false
sah,da,Yandex,false
sah,de,Yandex,false
sah,el,Yandex,false
sah,en,Yandex,false
sah,eo,Yandex,false
sah,es,Yandex,false
sah,et,Yandex,false
sah,eu,Yandex,false
sah,fa,Yandex,false
sah,fi,Yandex,false
sah,fr,Yandex,false
sah,ga,Yandex,false
sah,gd,Yandex,false
sah,gl,Yandex,false
sah,gu,Yandex,false
sah,he,Yandex,false
sah,hi,Yandex,false
sah,hr,Yandex,false
sah,ht,Yandex,false
sah,hu,Yandex,false
sah,hy,Yandex,false
sah,id,Yandex,false
sah,is,Yandex,false
sah,it,Yandex,false
sah,ja,Yandex,false
sah,jv,Yandex,false
sah,ka,Yandex,false
sah,kk,Yandex,false
sah,km,Yandex,false
sah,kn,Yandex,false
sah,ko,Yandex,false
sah,ky,Yandex,false
sah,la,Yandex,false
sah,lb,Yandex,false
sah,lo,Yandex,false
sah,lt,Yandex,false
sah,lv,Yandex,false
sah,mi,Yandex,false
sah,mg,Yandex,false
sah,mhr,Yandex,false
sah,ml,Yandex,false
sah,mk,Yandex,false
sah,mn,Yandex,false
sah,mrj,Yandex,false
sah,mr,Yandex,false
sah,ms,Yandex,false
sah,mt,Yandex,false
sah,my,Yandex,false
sah,nb,Yandex,false
sah,ne,Yandex,false
sah,nl,Yandex,false
sah,pa,Yandex,false
sah,pap,Yandex,false
sah,pl,Yandex,false
sah,pt,Yandex,false
sah,ro,Yandex,false
sah,ru,Yandex,false
sah,sh,Yandex,false
sah,si,Yandex,false
sah,simple,Yandex,false
sah,sk,Yandex,false
sah,sl,Yandex,false
sah,sq,Yandex,false
sah,sr,Yandex,false
sah,su,Yandex,false
sah,sv,Yandex,false
sah,sw,Yandex,false
sah,ta,Yandex,false
sah,te,Yandex,false
sah,tg,Yandex,false
sah,th,Yandex,false
sah,tl,Yandex,false
sah,tr,Yandex,false
sah,tt,Yandex,false
sah,udm,Yandex,false
sah,uk,Yandex,false
sah,ur,Yandex,false
sah,uz,Yandex,false
sah,vi,Yandex,false
sah,wuu,Yandex,false
sah,xh,Yandex,false
sah,yi,Yandex,false
sah,zh,Yandex,false
sh,af,Yandex,false
sh,am,Yandex,false
sh,ar,Yandex,false
sh,az,Yandex,false
sh,ba,Yandex,false
sh,be,Yandex,false
sh,be-tarask,Yandex,false
sh,bn,Yandex,false
sh,bg,Yandex,false
sh,bs,Yandex,false
sh,ca,Yandex,false
sh,ceb,Yandex,false
sh,cs,Yandex,false
sh,cv,Yandex,false
sh,cy,Yandex,false
sh,da,Yandex,false
sh,de,Yandex,false
sh,el,Yandex,false
sh,en,Yandex,false
sh,eo,Yandex,false
sh,es,Yandex,false
sh,et,Yandex,false
sh,eu,Yandex,false
sh,fa,Yandex,false
sh,fi,Yandex,false
sh,fr,Yandex,false
sh,ga,Yandex,false
sh,gd,Yandex,false
sh,gl,Yandex,false
sh,gu,Yandex,false
sh,he,Yandex,false
sh,hi,Yandex,false
sh,hr,Yandex,false
sh,ht,Yandex,false
sh,hu,Yandex,false
sh,hy,Yandex,false
sh,id,Yandex,false
sh,is,Yandex,false
sh,it,Yandex,false
sh,ja,Yandex,false
sh,jv,Yandex,false
sh,ka,Yandex,false
sh,kk,Yandex,false
sh,km,Yandex,false
sh,kn,Yandex,false
sh,ko,Yandex,false
sh,ky,Yandex,false
sh,la,Yandex,false
sh,lb,Yandex,false
sh,lo,Yandex,false
sh,lt,Yandex,false
sh,lv,Yandex,false
sh,mi,Yandex,false
sh,mg,Yandex,false
sh,mhr,Yandex,false
sh,ml,Yandex,false
sh,mk,Yandex,false
sh,mn,Yandex,false
sh,mrj,Yandex,false
sh,mr,Yandex,false
sh,ms,Yandex,false
sh,mt,Yandex,false
sh,my,Yandex,false
sh,nb,Yandex,false
sh,ne,Yandex,false
sh,nl,Yandex,false
sh,pa,Yandex,false
sh,pap,Yandex,false
sh,pl,Yandex,false
sh,pt,Yandex,false
sh,ro,Yandex,false
sh,ru,Yandex,false
sh,sah,Yandex,false
sh,si,Yandex,false
sh,simple,Yandex,false
sh,sk,Yandex,false
sh,sl,Yandex,false
sh,sq,Yandex,false
sh,sr,Yandex,false
sh,su,Yandex,false
sh,sv,Yandex,false
sh,sw,Yandex,false
sh,ta,Yandex,false
sh,te,Yandex,false
sh,tg,Yandex,false
sh,th,Yandex,false
sh,tl,Yandex,false
sh,tr,Yandex,false
sh,tt,Yandex,false
sh,udm,Yandex,false
sh,uk,Yandex,false
sh,ur,Yandex,false
sh,uz,Yandex,false
sh,vi,Yandex,false
sh,wuu,Yandex,false
sh,xh,Yandex,false
sh,yi,Yandex,false
sh,zh,Yandex,false
si,af,Yandex,false
si,am,Yandex,false
si,ar,Yandex,false
si,az,Yandex,false
si,ba,Yandex,false
si,be,Yandex,false
si,be-tarask,Yandex,false
si,bn,Yandex,false
si,bg,Yandex,false
si,bs,Yandex,false
si,ca,Yandex,false
si,ceb,Yandex,false
si,cs,Yandex,false
si,cv,Yandex,false
si,cy,Yandex,false
si,da,Yandex,false
si,de,Yandex,false
si,el,Yandex,false
si,en,Yandex,false
si,eo,Yandex,false
si,es,Yandex,false
si,et,Yandex,false
si,eu,Yandex,false
si,fa,Yandex,false
si,fi,Yandex,false
si,fr,Yandex,false
si,ga,Yandex,false
si,gd,Yandex,false
si,gl,Yandex,false
si,gu,Yandex,false
si,he,Yandex,false
si,hi,Yandex,false
si,hr,Yandex,false
si,ht,Yandex,false
si,hu,Yandex,false
si,hy,Yandex,false
si,id,Yandex,false
si,is,Yandex,false
si,it,Yandex,false
si,ja,Yandex,false
si,jv,Yandex,false
si,ka,Yandex,false
si,kk,Yandex,false
si,km,Yandex,false
si,kn,Yandex,false
si,ko,Yandex,false
si,ky,Yandex,false
si,la,Yandex,false
si,lb,Yandex,false
si,lo,Yandex,false
si,lt,Yandex,false
si,lv,Yandex,false
si,mi,Yandex,false
si,mg,Yandex,false
si,mhr,Yandex,false
si,ml,Yandex,false
si,mk,Yandex,false
si,mn,Yandex,false
si,mrj,Yandex,false
si,mr,Yandex,false
si,ms,Yandex,false
si,mt,Yandex,false
si,my,Yandex,false
si,nb,Yandex,false
si,ne,Yandex,false
si,nl,Yandex,false
si,pa,Yandex,false
si,pap,Yandex,false
si,pl,Yandex,false
si,pt,Yandex,false
si,ro,Yandex,false
si,ru,Yandex,false
si,sah,Yandex,false
si,sh,Yandex,false
si,simple,Yandex,false
si,sk,Yandex,false
si,sl,Yandex,false
si,sq,Yandex,false
si,sr,Yandex,false
si,su,Yandex,false
si,sv,Yandex,false
si,sw,Yandex,false
si,ta,Yandex,false
si,te,Yandex,false
si,tg,Yandex,false
si,th,Yandex,false
si,tl,Yandex,false
si,tr,Yandex,false
si,tt,Yandex,false
si,udm,Yandex,false
si,uk,Yandex,false
si,ur,Yandex,false
si,uz,Yandex,false
si,vi,Yandex,false
si,wuu,Yandex,false
si,xh,Yandex,false
si,yi,Yandex,false
si,zh,Yandex,false
simple,af,Yandex,false
simple,am,Yandex,false
simple,ar,Yandex,false
simple,az,Yandex,false
simple,ba,Yandex,false
simple,be,Yandex,false
simple,be-tarask,Yandex,false
simple,bn,Yandex,false
simple,bg,Yandex,false
simple,bs,Yandex,false
simple,ca,Yandex,false
simple,ceb,Yandex,false
simple,cs,Yandex,false
simple,cv,Yandex,false
simple,cy,Yandex,false
simple,da,Yandex,false
simple,de,Yandex,false
simple,el,Yandex,false
simple,eo,Yandex,false
simple,es,Yandex,false
simple,et,Yandex,false
simple,eu,Yandex,false
simple,fa,Yandex,false
simple,fi,Yandex,false
simple,fr,Yandex,false
simple,ga,Yandex,false
simple,gd,Yandex,false
simple,gl,Yandex,false
simple,gu,Yandex,false
simple,he,Yandex,false
simple,hi,Yandex,false
simple,hr,Yandex,false
simple,ht,Yandex,false
simple,hu,Yandex,false
simple,hy,Yandex,false
simple,id,Yandex,false
simple,is,Yandex,false
simple,it,Yandex,false
simple,ja,Yandex,false
simple,jv,Yandex,false
simple,ka,Yandex,false
simple,kk,Yandex,false
simple,km,Yandex,false
simple,kn,Yandex,false
simple,ko,Yandex,false
simple,ky,Yandex,false
simple,la,Yandex,false
simple,lb,Yandex,false
simple,lo,Yandex,false
simple,lt,Yandex,false
simple,lv,Yandex,false
simple,mi,Yandex,false
simple,mg,Yandex,false
simple,mhr,Yandex,false
simple,ml,Yandex,false
simple,mk,Yandex,false
simple,mn,Yandex,false
simple,mrj,Yandex,false
simple,mr,Yandex,false
simple,ms,Yandex,false
simple,mt,Yandex,false
simple,my,Yandex,false
simple,nb,Yandex,false
simple,ne,Yandex,false
simple,nl,Yandex,false
simple,pa,Yandex,false
simple,pap,Yandex,false
simple,pl,Yandex,false
simple,pt,Yandex,false
simple,ro,Yandex,false
simple,ru,Yandex,false
simple,sah,Yandex,false
simple,sh,Yandex,false
simple,si,Yandex,false
simple,sk,Yandex,false
simple,sl,Yandex,false
simple,sq,Yandex,false
simple,sr,Yandex,false
simple,su,Yandex,false
simple,sv,Yandex,false
simple,sw,Yandex,false
simple,ta,Yandex,false
simple,te,Yandex,false
simple,tg,Yandex,false
simple,th,Yandex,false
simple,tl,Yandex,false
simple,tr,Yandex,false
simple,tt,Yandex,false
simple,udm,Yandex,false
simple,uk,Yandex,false
simple,ur,Yandex,false
simple,uz,Yandex,false
simple,vi,Yandex,false
simple,wuu,Yandex,false
simple,xh,Yandex,false
simple,yi,Yandex,false
simple,zh,Yandex,false
sk,af,Yandex,false
sk,am,Yandex,false
sk,ar,Yandex,false
sk,az,Yandex,false
sk,ba,Yandex,false
sk,be,Yandex,false
sk,be-tarask,Yandex,false
sk,bn,Yandex,false
sk,bg,Yandex,false
sk,bs,Yandex,false
sk,ca,Yandex,false
sk,ceb,Yandex,false
sk,cs,Yandex,false
sk,cv,Yandex,false
sk,cy,Yandex,false
sk,da,Yandex,false
sk,de,Yandex,false
sk,el,Yandex,false
sk,en,Yandex,false
sk,eo,Yandex,false
sk,es,Yandex,false
sk,et,Yandex,false
sk,eu,Yandex,false
sk,fa,Yandex,false
sk,fi,Yandex,false
sk,fr,Yandex,false
sk,ga,Yandex,false
sk,gd,Yandex,false
sk,gl,Yandex,false
sk,gu,Yandex,false
sk,he,Yandex,false
sk,hi,Yandex,false
sk,hr,Yandex,false
sk,ht,Yandex,false
sk,hu,Yandex,false
sk,hy,Yandex,false
sk,id,Yandex,false
sk,is,Yandex,false
sk,it,Yandex,false
sk,ja,Yandex,false
sk,jv,Yandex,false
sk,ka,Yandex,false
sk,kk,Yandex,false
sk,km,Yandex,false
sk,kn,Yandex,false
sk,ko,Yandex,false
sk,ky,Yandex,false
sk,la,Yandex,false
sk,lb,Yandex,false
sk,lo,Yandex,false
sk,lt,Yandex,false
sk,lv,Yandex,false
sk,mi,Yandex,false
sk,mg,Yandex,false
sk,mhr,Yandex,false
sk,ml,Yandex,false
sk,mk,Yandex,false
sk,mn,Yandex,false
sk,mrj,Yandex,false
sk,mr,Yandex,false
sk,ms,Yandex,false
sk,mt,Yandex,false
sk,my,Yandex,false
sk,nb,Yandex,false
sk,ne,Yandex,false
sk,nl,Yandex,false
sk,pa,Yandex,false
sk,pap,Yandex,false
sk,pl,Yandex,false
sk,pt,Yandex,false
sk,ro,Yandex,false
sk,ru,Yandex,false
sk,sah,Yandex,false
sk,sh,Yandex,false
sk,si,Yandex,false
sk,simple,Yandex,false
sk,sl,Yandex,false
sk,sq,Yandex,false
sk,sr,Yandex,false
sk,su,Yandex,false
sk,sv,Yandex,false
sk,sw,Yandex,false
sk,ta,Yandex,false
sk,te,Yandex,false
sk,tg,Yandex,false
sk,th,Yandex,false
sk,tl,Yandex,false
sk,tr,Yandex,false
sk,tt,Yandex,false
sk,udm,Yandex,false
sk,uk,Yandex,false
sk,ur,Yandex,false
sk,uz,Yandex,false
sk,vi,Yandex,false
sk,wuu,Yandex,false
sk,xh,Yandex,false
sk,yi,Yandex,false
sk,zh,Yandex,false
sl,af,Yandex,false
sl,am,Yandex,false
sl,ar,Yandex,false
sl,az,Yandex,false
sl,ba,Yandex,false
sl,be,Yandex,false
sl,be-tarask,Yandex,false
sl,bn,Yandex,false
sl,bg,Yandex,false
sl,bs,Yandex,false
sl,ca,Yandex,false
sl,ceb,Yandex,false
sl,cs,Yandex,false
sl,cv,Yandex,false
sl,cy,Yandex,false
sl,da,Yandex,false
sl,de,Yandex,false
sl,el,Yandex,false
sl,en,Yandex,false
sl,eo,Yandex,false
sl,es,Yandex,false
sl,et,Yandex,false
sl,eu,Yandex,false
sl,fa,Yandex,false
sl,fi,Yandex,false
sl,fr,Yandex,false
sl,ga,Yandex,false
sl,gd,Yandex,false
sl,gl,Yandex,false
sl,gu,Yandex,false
sl,he,Yandex,false
sl,hi,Yandex,false
sl,hr,Yandex,false
sl,ht,Yandex,false
sl,hu,Yandex,false
sl,hy,Yandex,false
sl,id,Yandex,false
sl,is,Yandex,false
sl,it,Yandex,false
sl,ja,Yandex,false
sl,jv,Yandex,false
sl,ka,Yandex,false
sl,kk,Yandex,false
sl,km,Yandex,false
sl,kn,Yandex,false
sl,ko,Yandex,false
sl,ky,Yandex,false
sl,la,Yandex,false
sl,lb,Yandex,false
sl,lo,Yandex,false
sl,lt,Yandex,false
sl,lv,Yandex,false
sl,mi,Yandex,false
sl,mg,Yandex,false
sl,mhr,Yandex,false
sl,ml,Yandex,false
sl,mk,Yandex,false
sl,mn,Yandex,false
sl,mrj,Yandex,false
sl,mr,Yandex,false
sl,ms,Yandex,false
sl,mt,Yandex,false
sl,my,Yandex,false
sl,nb,Yandex,false
sl,ne,Yandex,false
sl,nl,Yandex,false
sl,pa,Yandex,false
sl,pap,Yandex,false
sl,pl,Yandex,false
sl,pt,Yandex,false
sl,ro,Yandex,false
sl,ru,Yandex,false
sl,sah,Yandex,false
sl,sh,Yandex,false
sl,si,Yandex,false
sl,simple,Yandex,false
sl,sk,Yandex,false
sl,sq,Yandex,false
sl,sr,Yandex,false
sl,su,Yandex,false
sl,sv,Yandex,false
sl,sw,Yandex,false
sl,ta,Yandex,false
sl,te,Yandex,false
sl,tg,Yandex,false
sl,th,Yandex,false
sl,tl,Yandex,false
sl,tr,Yandex,false
sl,tt,Yandex,false
sl,udm,Yandex,false
sl,uk,Yandex,false
sl,ur,Yandex,false
sl,uz,Yandex,false
sl,vi,Yandex,false
sl,wuu,Yandex,false
sl,xh,Yandex,false
sl,yi,Yandex,false
sl,zh,Yandex,false
sq,af,Yandex,false
sq,am,Yandex,false
sq,ar,Yandex,false
sq,az,Yandex,false
sq,ba,Yandex,false
sq,be,Yandex,false
sq,be-tarask,Yandex,false
sq,bn,Yandex,false
sq,bg,Yandex,false
sq,bs,Yandex,false
sq,ca,Yandex,false
sq,ceb,Yandex,false
sq,cs,Yandex,false
sq,cv,Yandex,false
sq,cy,Yandex,false
sq,da,Yandex,false
sq,de,Yandex,false
sq,el,Yandex,false
sq,en,Yandex,false
sq,eo,Yandex,false
sq,es,Yandex,false
sq,et,Yandex,false
sq,eu,Yandex,false
sq,fa,Yandex,false
sq,fi,Yandex,false
sq,fr,Yandex,false
sq,ga,Yandex,false
sq,gd,Yandex,false
sq,gl,Yandex,false
sq,gu,Yandex,false
sq,he,Yandex,false
sq,hi,Yandex,false
sq,hr,Yandex,false
sq,ht,Yandex,false
sq,hu,Yandex,false
sq,hy,Yandex,false
sq,id,Yandex,false
sq,is,Yandex,false
sq,it,Yandex,false
sq,ja,Yandex,false
sq,jv,Yandex,false
sq,ka,Yandex,false
sq,kk,Yandex,false
sq,km,Yandex,false
sq,kn,Yandex,false
sq,ko,Yandex,false
sq,ky,Yandex,false
sq,la,Yandex,false
sq,lb,Yandex,false
sq,lo,Yandex,false
sq,lt,Yandex,false
sq,lv,Yandex,false
sq,mi,Yandex,false
sq,mg,Yandex,false
sq,mhr,Yandex,false
sq,ml,Yandex,false
sq,mk,Yandex,false
sq,mn,Yandex,false
sq,mrj,Yandex,false
sq,mr,Yandex,false
sq,ms,Yandex,false
sq,mt,Yandex,false
sq,my,Yandex,false
sq,nb,Yandex,false
sq,ne,Yandex,false
sq,nl,Yandex,false
sq,pa,Yandex,false
sq,pap,Yandex,false
sq,pl,Yandex,false
sq,pt,Yandex,false
sq,ro,Yandex,false
sq,ru,Yandex,false
sq,sah,Yandex,false
sq,sh,Yandex,false
sq,si,Yandex,false
sq,simple,Yandex,false
sq,sk,Yandex,false
sq,sl,Yandex,false
sq,sr,Yandex,false
sq,su,Yandex,false
sq,sv,Yandex,false
sq,sw,Yandex,false
sq,ta,Yandex,false
sq,te,Yandex,false
sq,tg,Yandex,false
sq,th,Yandex,false
sq,tl,Yandex,false
sq,tr,Yandex,false
sq,tt,Yandex,false
sq,udm,Yandex,false
sq,uk,Yandex,false
sq,ur,Yandex,false
sq,uz,Yandex,false
sq,vi,Yandex,false
sq,wuu,Yandex,false
sq,xh,Yandex,false
sq,yi,Yandex,false
sq,zh,Yandex,false
sr,af,Yandex,false
sr,am,Yandex,false
sr,ar,Yandex,false
sr,az,Yandex,false
sr,ba,Yandex,false
sr,be,Yandex,false
sr,be-tarask,Yandex,false
sr,bn,Yandex,false
sr,bg,Yandex,false
sr,bs,Yandex,false
sr,ca,Yandex,false
sr,ceb,Yandex,false
sr,cs,Yandex,false
sr,cv,Yandex,false
sr,cy,Yandex,false
sr,da,Yandex,false
sr,de,Yandex,false
sr,el,Yandex,false
sr,en,Yandex,false
sr,eo,Yandex,false
sr,es,Yandex,false
sr,et,Yandex,false
sr,eu,Yandex,false
sr,fa,Yandex,false
sr,fi,Yandex,false
sr,fr,Yandex,false
sr,ga,Yandex,false
sr,gd,Yandex,false
sr,gl,Yandex,false
sr,gu,Yandex,false
sr,he,Yandex,false
sr,hi,Yandex,false
sr,hr,Yandex,false
sr,ht,Yandex,false
sr,hu,Yandex,false
sr,hy,Yandex,false
sr,id,Yandex,false
sr,is,Yandex,false
sr,it,Yandex,false
sr,ja,Yandex,false
sr,jv,Yandex,false
sr,ka,Yandex,false
sr,kk,Yandex,false
sr,km,Yandex,false
sr,kn,Yandex,false
sr,ko,Yandex,false
sr,ky,Yandex,false
sr,la,Yandex,false
sr,lb,Yandex,false
sr,lo,Yandex,false
sr,lt,Yandex,false
sr,lv,Yandex,false
sr,mi,Yandex,false
sr,mg,Yandex,false
sr,mhr,Yandex,false
sr,ml,Yandex,false
sr,mk,Yandex,false
sr,mn,Yandex,false
sr,mrj,Yandex,false
sr,mr,Yandex,false
sr,ms,Yandex,false
sr,mt,Yandex,false
sr,my,Yandex,false
sr,nb,Yandex,false
sr,ne,Yandex,false
sr,nl,Yandex,false
sr,pa,Yandex,false
sr,pap,Yandex,false
sr,pl,Yandex,false
sr,pt,Yandex,false
sr,ro,Yandex,false
sr,ru,Yandex,false
sr,sah,Yandex,false
sr,sh,Yandex,false
sr,si,Yandex,false
sr,simple,Yandex,false
sr,sk,Yandex,false
sr,sl,Yandex,false
sr,sq,Yandex,false
sr,su,Yandex,false
sr,sv,Yandex,false
sr,sw,Yandex,false
sr,ta,Yandex,false
sr,te,Yandex,false
sr,tg,Yandex,false
sr,th,Yandex,false
sr,tl,Yandex,false
sr,tr,Yandex,false
sr,tt,Yandex,false
sr,udm,Yandex,false
sr,uk,Yandex,false
sr,ur,Yandex,false
sr,uz,Yandex,false
sr,vi,Yandex,false
sr,wuu,Yandex,false
sr,xh,Yandex,false
sr,yi,Yandex,false
sr,zh,Yandex,false
su,af,Yandex,false
su,am,Yandex,false
su,ar,Yandex,false
su,az,Yandex,false
su,ba,Yandex,false
su,be,Yandex,false
su,be-tarask,Yandex,false
su,bn,Yandex,false
su,bg,Yandex,false
su,bs,Yandex,false
su,ca,Yandex,false
su,ceb,Yandex,false
su,cs,Yandex,false
su,cv,Yandex,false
su,cy,Yandex,false
su,da,Yandex,false
su,de,Yandex,false
su,el,Yandex,false
su,en,Yandex,false
su,eo,Yandex,false
su,es,Yandex,false
su,et,Yandex,false
su,eu,Yandex,false
su,fa,Yandex,false
su,fi,Yandex,false
su,fr,Yandex,false
su,ga,Yandex,false
su,gd,Yandex,false
su,gl,Yandex,false
su,gu,Yandex,false
su,he,Yandex,false
su,hi,Yandex,false
su,hr,Yandex,false
su,ht,Yandex,false
su,hu,Yandex,false
su,hy,Yandex,false
su,id,Yandex,false
su,is,Yandex,false
su,it,Yandex,false
su,ja,Yandex,false
su,jv,Yandex,false
su,ka,Yandex,false
su,kk,Yandex,false
su,km,Yandex,false
su,kn,Yandex,false
su,ko,Yandex,false
su,ky,Yandex,false
su,la,Yandex,false
su,lb,Yandex,false
su,lo,Yandex,false
su,lt,Yandex,false
su,lv,Yandex,false
su,mi,Yandex,false
su,mg,Yandex,false
su,mhr,Yandex,false
su,ml,Yandex,false
su,mk,Yandex,false
su,mn,Yandex,false
su,mrj,Yandex,false
su,mr,Yandex,false
su,ms,Yandex,false
su,mt,Yandex,false
su,my,Yandex,false
su,nb,Yandex,false
su,ne,Yandex,false
su,nl,Yandex,false
